----Starting Training----
{'code': 'BCH', 'num_embed_dims': 20, 'num_msg_dims': 20, 'num_hidden_units': 40, 'num_mlp_layers': 2, 'num_iter': 8, 'reduce_op': 'mean', 'activation': 'tanh', 'clip_llr_to': 20.0, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'use_bias': False, 'batch_size': [256, 256, 256], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.001, 0.0001, 1e-05], 'ebno_db_train': [3, 8.0], 'ebno_db_eval': 4.0, 'batch_size_eval': 10000, 'eval_train_steps': 1000, 'save_weights_iter': 10000, 'run_name': 'BCH_01', 'save_dir': 'results/', 'mc_iters': 1000, 'mc_batch_size': 2000, 'num_target_block_errors': 500, 'ebno_db_min': 2.0, 'ebno_db_max': 9.0, 'ebno_db_stepsize': 1.0, 'eval_iters': [2, 3, 4, 6, 8, 10], 'simulate_wbp': True, 'wbp_batch_size': [2000, 2000, 2000], 'wbp_train_iter': [300, 10000, 2000], 'wbp_learning_rate': [0.01, 0.001, 0.001], 'wbp_ebno_train': [5.0, 5.0, 6.0], 'wbp_ebno_val': 7.0, 'wbp_batch_size_val': 2000, 'wbp_clip_value_grad': 10, 'k': 45, 'n': 63}
Iteration 178000, loss = 0.311, ber = 0.01028, duration: 47.20s
Iteration 179000, loss = 0.313, ber = 0.01038, duration: 47.23s
Iteration 180000, loss = 0.310, ber = 0.01046, duration: 47.31s
Iteration 181000, loss = 0.309, ber = 0.01050, duration: 47.78s
Iteration 182000, loss = 0.314, ber = 0.01042, duration: 47.57s
Iteration 183000, loss = 0.308, ber = 0.01004, duration: 47.58s
Iteration 184000, loss = 0.309, ber = 0.01024, duration: 47.37s
Iteration 185000, loss = 0.311, ber = 0.01038, duration: 47.27s
Iteration 186000, loss = 0.310, ber = 0.01038, duration: 47.41s
Iteration 187000, loss = 0.305, ber = 0.01027, duration: 47.25s
Iteration 188000, loss = 0.315, ber = 0.01047, duration: 47.34s
Iteration 189000, loss = 0.313, ber = 0.01060, duration: 47.32s
Iteration 190000, loss = 0.310, ber = 0.01023, duration: 47.40s
Iteration 191000, loss = 0.309, ber = 0.01024, duration: 47.43s
Iteration 192000, loss = 0.313, ber = 0.01021, duration: 47.40s
Iteration 193000, loss = 0.314, ber = 0.01058, duration: 47.48s
Iteration 194000, loss = 0.307, ber = 0.01033, duration: 47.37s
Iteration 195000, loss = 0.308, ber = 0.01025, duration: 47.56s
Iteration 196000, loss = 0.304, ber = 0.00995, duration: 47.29s
Iteration 197000, loss = 0.309, ber = 0.01038, duration: 47.31s
Iteration 198000, loss = 0.306, ber = 0.01017, duration: 47.40s
Iteration 199000, loss = 0.297, ber = 0.00964, duration: 47.32s
Iteration 200000, loss = 0.310, ber = 0.01014, duration: 47.30s
Iteration 201000, loss = 0.302, ber = 0.00983, duration: 47.25s
Iteration 202000, loss = 0.313, ber = 0.01051, duration: 47.29s
Iteration 203000, loss = 0.311, ber = 0.01033, duration: 47.33s
Iteration 204000, loss = 0.318, ber = 0.01070, duration: 47.46s
Iteration 205000, loss = 0.313, ber = 0.01039, duration: 47.49s
Iteration 206000, loss = 0.311, ber = 0.01037, duration: 47.45s
Iteration 207000, loss = 0.310, ber = 0.01030, duration: 47.67s
Iteration 208000, loss = 0.304, ber = 0.00980, duration: 47.44s
Iteration 209000, loss = 0.313, ber = 0.01038, duration: 47.45s
Iteration 210000, loss = 0.306, ber = 0.01016, duration: 47.48s
Iteration 211000, loss = 0.309, ber = 0.01006, duration: 47.42s
Iteration 212000, loss = 0.312, ber = 0.01036, duration: 47.45s
Iteration 213000, loss = 0.315, ber = 0.01066, duration: 47.38s
Iteration 214000, loss = 0.310, ber = 0.01008, duration: 47.49s
Iteration 215000, loss = 0.299, ber = 0.00958, duration: 47.49s
Iteration 216000, loss = 0.311, ber = 0.01041, duration: 47.42s
Iteration 217000, loss = 0.311, ber = 0.01021, duration: 47.56s
Iteration 218000, loss = 0.309, ber = 0.01029, duration: 47.37s
Iteration 219000, loss = 0.315, ber = 0.01079, duration: 47.63s
Iteration 220000, loss = 0.306, ber = 0.01003, duration: 47.33s
Iteration 221000, loss = 0.315, ber = 0.01031, duration: 47.42s
Iteration 222000, loss = 0.308, ber = 0.01032, duration: 47.45s
Iteration 223000, loss = 0.308, ber = 0.01017, duration: 47.38s
Iteration 224000, loss = 0.305, ber = 0.01009, duration: 47.52s
Iteration 225000, loss = 0.340, ber = 0.01075, duration: 47.38s
Iteration 226000, loss = 0.305, ber = 0.01002, duration: 47.40s
Iteration 227000, loss = 0.314, ber = 0.01057, duration: 47.46s
Iteration 228000, loss = 0.311, ber = 0.01040, duration: 47.47s
Iteration 229000, loss = 0.305, ber = 0.00993, duration: 47.55s
Iteration 230000, loss = 0.312, ber = 0.01031, duration: 47.44s
Iteration 231000, loss = 0.312, ber = 0.01038, duration: 47.60s
Iteration 232000, loss = 0.325, ber = 0.01060, duration: 47.41s
Iteration 233000, loss = 0.311, ber = 0.01059, duration: 47.25s
Iteration 234000, loss = 0.305, ber = 0.01007, duration: 47.27s
Iteration 235000, loss = 0.313, ber = 0.01029, duration: 47.37s
Iteration 236000, loss = 0.307, ber = 0.01017, duration: 47.32s
Iteration 237000, loss = 0.308, ber = 0.01032, duration: 47.33s
Iteration 238000, loss = 0.306, ber = 0.01025, duration: 47.28s
Iteration 239000, loss = 0.299, ber = 0.00977, duration: 47.28s
Iteration 240000, loss = 0.318, ber = 0.01083, duration: 47.25s
Iteration 241000, loss = 0.312, ber = 0.01029, duration: 47.32s
Iteration 242000, loss = 0.310, ber = 0.01036, duration: 47.16s
Iteration 243000, loss = 0.304, ber = 0.01007, duration: 47.42s
Iteration 244000, loss = 0.307, ber = 0.01019, duration: 47.21s
Iteration 245000, loss = 0.309, ber = 0.01030, duration: 47.22s
Iteration 246000, loss = 0.311, ber = 0.01047, duration: 47.40s
Iteration 247000, loss = 0.304, ber = 0.01001, duration: 47.28s
Iteration 248000, loss = 0.304, ber = 0.01028, duration: 47.25s
Iteration 249000, loss = 0.311, ber = 0.01038, duration: 47.24s
Iteration 250000, loss = 0.313, ber = 0.01051, duration: 47.33s
Iteration 251000, loss = 0.316, ber = 0.01055, duration: 47.42s
Iteration 252000, loss = 0.304, ber = 0.00993, duration: 47.38s
Iteration 253000, loss = 0.314, ber = 0.01043, duration: 47.47s
Iteration 254000, loss = 0.307, ber = 0.01015, duration: 47.24s
Iteration 255000, loss = 0.309, ber = 0.00999, duration: 47.55s
Iteration 256000, loss = 0.306, ber = 0.01007, duration: 47.30s
Iteration 257000, loss = 0.304, ber = 0.01006, duration: 47.24s
Iteration 258000, loss = 0.309, ber = 0.01041, duration: 47.48s
Iteration 259000, loss = 0.307, ber = 0.01023, duration: 47.41s
Iteration 260000, loss = 0.304, ber = 0.00994, duration: 47.34s
Iteration 261000, loss = 0.297, ber = 0.00972, duration: 47.33s
Iteration 262000, loss = 0.308, ber = 0.01009, duration: 47.26s
Iteration 263000, loss = 0.308, ber = 0.01036, duration: 47.18s
Iteration 264000, loss = 0.313, ber = 0.01030, duration: 47.25s
Iteration 265000, loss = 0.308, ber = 0.01047, duration: 47.40s
Iteration 266000, loss = 0.310, ber = 0.01023, duration: 47.26s
Iteration 267000, loss = 0.304, ber = 0.01001, duration: 47.24s
Iteration 268000, loss = 0.308, ber = 0.00999, duration: 47.12s
Iteration 269000, loss = 0.313, ber = 0.01050, duration: 47.17s
Iteration 270000, loss = 0.305, ber = 0.01006, duration: 47.23s
Iteration 271000, loss = 0.314, ber = 0.01059, duration: 47.29s
Iteration 272000, loss = 0.300, ber = 0.00970, duration: 47.26s
