 ----Starting Training----
{'code': '5G-LDPC', 'n': 140, 'k': 60, 'num_embed_dims': 16, 'num_msg_dims': 16, 'num_hidden_units': 48, 'num_mlp_layers': 3, 'num_iter': 10, 'reduce_op': 'sum', 'activation': 'relu', 'clip_llr_to': 20, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'return_infobits': False, 'use_bias': True, 'batch_size': [128, 128, 128], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.0005, 0.0001, 1e-05], 'ebno_db_train': [2, 8.0], 'ebno_db_eval': 2.0, 'batch_size_eval': 1000, 'save_weights_iter': 10000, 'run_name': 'LDPC_5G_01', 'save_dir': 'results/', 'eval_num_iter': 10, 'mc_iters': 1000, 'mc_batch_size': 1000, 'num_target_block_errors': 1000, 'ebno_db_min': 0.0, 'ebno_db_max': 4.5, 'ebno_db_stepsize': 0.5, 'eval_ns': [140, 280, 420, 280, 280, 280], 'eval_ks': [60, 120, 180, 120, 90, 150], 'sim_esno': False}
Iteration 191000, loss = 0.814, ber = 0.01212, duration: 28.94s
Iteration 192000, loss = 0.787, ber = 0.01090, duration: 28.88s
Iteration 193000, loss = 0.794, ber = 0.01116, duration: 28.86s
Iteration 194000, loss = 0.787, ber = 0.01209, duration: 28.88s
Iteration 195000, loss = 0.814, ber = 0.01273, duration: 28.81s
Iteration 196000, loss = 0.761, ber = 0.01091, duration: 28.85s
Iteration 197000, loss = 0.740, ber = 0.01066, duration: 28.92s
Iteration 198000, loss = 0.721, ber = 0.00952, duration: 28.84s
Iteration 199000, loss = 0.798, ber = 0.01253, duration: 28.78s
Iteration 200000, loss = 0.757, ber = 0.01111, duration: 28.85s
Iteration 201000, loss = 0.752, ber = 0.01066, duration: 28.76s
Iteration 202000, loss = 0.779, ber = 0.01134, duration: 28.76s
Iteration 203000, loss = 0.797, ber = 0.01247, duration: 28.78s
Iteration 204000, loss = 0.801, ber = 0.01174, duration: 28.75s
Iteration 205000, loss = 0.740, ber = 0.01023, duration: 28.93s
Iteration 206000, loss = 0.787, ber = 0.01211, duration: 28.90s
Iteration 207000, loss = 0.818, ber = 0.01259, duration: 28.69s
Iteration 208000, loss = 0.771, ber = 0.01168, duration: 28.76s
Iteration 209000, loss = 0.798, ber = 0.01210, duration: 28.80s
Iteration 210000, loss = 0.794, ber = 0.01184, duration: 28.94s
Iteration 211000, loss = 0.800, ber = 0.01225, duration: 28.87s
Iteration 212000, loss = 0.758, ber = 0.01081, duration: 28.92s
Iteration 213000, loss = 0.766, ber = 0.01094, duration: 28.79s
Iteration 214000, loss = 0.762, ber = 0.01088, duration: 28.77s
Iteration 215000, loss = 0.753, ber = 0.01061, duration: 28.89s
Iteration 216000, loss = 0.782, ber = 0.01189, duration: 28.75s
Iteration 217000, loss = 0.781, ber = 0.01190, duration: 28.93s
Iteration 218000, loss = 0.744, ber = 0.01120, duration: 28.85s
Iteration 219000, loss = 0.791, ber = 0.01119, duration: 28.79s
Iteration 220000, loss = 0.785, ber = 0.01124, duration: 28.88s
Iteration 221000, loss = 0.759, ber = 0.01057, duration: 28.84s
Iteration 222000, loss = 0.769, ber = 0.01036, duration: 28.84s
Iteration 223000, loss = 0.746, ber = 0.01006, duration: 28.74s
Iteration 224000, loss = 0.793, ber = 0.01169, duration: 28.89s
Iteration 225000, loss = 0.788, ber = 0.01214, duration: 28.86s
Iteration 226000, loss = 0.761, ber = 0.01105, duration: 28.83s
Iteration 227000, loss = 0.767, ber = 0.00979, duration: 28.83s
Iteration 228000, loss = 0.779, ber = 0.01131, duration: 28.85s
Iteration 229000, loss = 0.768, ber = 0.01111, duration: 28.71s
Iteration 230000, loss = 0.789, ber = 0.01254, duration: 28.78s
Iteration 231000, loss = 0.791, ber = 0.01181, duration: 28.83s
Iteration 232000, loss = 0.730, ber = 0.01001, duration: 28.88s
Iteration 233000, loss = 0.814, ber = 0.01246, duration: 28.89s
Iteration 234000, loss = 0.802, ber = 0.01264, duration: 28.85s
